"","lon","lat"
"3414",-73.5348524,45.5882141
"3415",-79.3709894,43.8723732
"3416",30.7618397,28.0870967
"3417",-1.6457745,42.812526
"3419",-122.6677464,45.5485024
"3420",-73.9389213,40.7957399
"3423",121.0851097,14.5763768
"3425",-97.188721,37.710495
"3426",43.2473146,-11.7172157
"3441",-111.8910474,40.7607793
"3447",-123.09368,49.284246
"3449",-95.9618958,36.0404924
"3450",47.481766,29.31166
"3451",-46.9027629,-23.5280281
"3452",-97.3307658,32.7554883
"3454",39.1925048,21.485811
"3455",121.1767658,14.5457372
"3456",-98.9079782,19.3090538
"3457",-74.4056612,40.0583238
"3458",-71.542969,-35.675147
"3459",-93.6001278,41.7317884
"3460",-94.8284001,29.2769602
"3461",-75.6831329,45.4231064
"3463",-99.0156554,26.4088523
"3465",-81.2739916,41.7500431
"3466",-121.5362177,36.8458264
"3467",-73.9753052,40.6985469
"3469",-83.0204,40.0541877
"3470",-101.8551665,33.5778631
"3471",-73.6858718,42.8121625
"3472",-118.347316,34.061028
"3473",151.2092955,-33.8688197
"3475",23.7927236,35.3041211
"3477",-82.997588,39.9587522
"3478",-87.6087638,41.8054641
"3480",-84.3143675,33.4362245
"3481",-96.1103695,36.138286
"3485",30.7133233,36.8968908
"3487",-85.803088,38.323942
"3488",-96.7678039,46.8737648
"3489",122.367428,11.6892241
"3495",-68.9118337,18.4484458
"3496",-73.0724037,41.6743343
"3500",9.537499,33.886917
"3501",-123.1207375,49.2827291
"3502",-40.3088626,-19.1834229
"3503",39.7344319,47.2947572
"3504",-7.6920536,53.1423672
"3505",-81.407571,28.2919557
"3506",9.189982,45.4642035
"3508",-105.8700901,34.5199402
"3510",-117.4260465,47.6587802
"3511",10.9078587,43.9303475
"3512",-123.2459938,49.2606052
"3514",-117.043068,32.68499
"3515",30.553705,37.7626487
"3516",-81.5113386,41.076655
"3517",-87.4326311,41.6060477
"3518",-84.4814358,42.7354208
"3519",-91.6409721,35.769799
"3521",36.3606389,41.2655148
"3524",-95.905547,36.108767
"3525",48.6706187,31.3183272
"3526",-83.7354289,42.2909801
"3527",122.0790267,6.9214424
"3528",32.8597419,39.9333635
"3529",-113.4909267,53.544389
"3530",40.517666,41.025511
"3531",-95.4481122,30.2838405
"3533",-72.8952178,41.4196819
"3534",139.4686101,35.7996715
"3536",-111.9078651,40.5795786
"3537",-94.5785667,39.0997265
"3538",-95.4320995,30.0705273
"3540",-98.5928156,29.5647526
"3541",39.1925048,21.485811
"3542",-84.3490846,33.7171504
"3551",-121.2907796,37.9577016
"3553",72.8776559,19.0759837
"3555",-70.7010367,-32.8352416
"3556",-87.7645413,41.8795055
"3557",-80.0874074,26.3596942
"3558",-118.1699725,34.2023548
"3559",-8.1040967,54.6548993
"3561",-121.8946761,36.6002378
"3562",-122.4786854,48.7519112
"3563",-46.57707,-23.4384321
"3564",-95.712891,37.09024
"3565",-42.8376099,-21.013792
"3566",-77.3570028,38.9586307
"3567",-92.0038752,43.5510668
"3568",-89.6501481,39.7817213
"3569",-100.3161126,25.6866142
"3570",-81.5157535,27.6648274
"3571",-0.4906855,38.3459963
"3572",142.5,17.75
"3575",45.079162,23.885942
"3576",-88.4042234,40.1953106
"3578",-2.13125,49.214439
"3579",-84.3879824,33.7489954
"3580",-80.8551909,38.9357296
"3581",-105.7820674,39.5500507
"3582",-86.0886366,11.9704485
"3584",43.679291,33.223191
"3585",-73.7562317,42.6525793
"3587",-2.2426305,53.4807593
"3588",50.0393017,26.2361248
"3589",-6.4923145,54.7877149
"3590",-121.4252227,37.7396513
"3591",-84.2946539,37.7478572
"3592",-73.9209057,40.7544284
"3593",-87.645827,41.833948
"3594",-106.5379772,31.8777033
"3597",50.6793759,22.2954496
"3599",-95.712891,37.09024
"3601",-94.6171303,36.834603
"3603",-83.7606184,34.5863076
"3606",-87.6827291,41.9611502
"3608",-107.3940117,24.8090649
"3610",-95.712891,37.09024
"3611",-94.1718542,36.082156
"3613",-58.4373115,-34.6359102
"3614",121.0583076,13.7564651
"3615",-63.5752387,44.6487635
"3616",-81.5526626,28.3688503
"3620",27.142826,38.423734
"3621",-78.6568942,37.4315734
"3622",-104.963341,39.7458196
"3623",-49.9777202,-23.157939
"3625",-80.1917902,25.7616798
"3626",-75.1428632,40.0067623
"3627",-52.7937998,-28.2963399
"3628",-122.3861269,41.4226498
"3630",-77.042754,-12.0463731
"3631",39.6682065,-4.0434771
"3632",-75.5422735,39.1861372
"3633",-94.4318776,39.0183132
"3635",-58.3920795,-34.6994795
"3636",-73.9554301,40.7225949
"3637",-89.5147153,43.0559023
"3639",100.5017651,13.7563309
"3641",-83.6300826,41.3797788
"3644",121.6283098,-27.6728168
"3645",-86.7348504,33.3838422
"3647",-81.2737336,43.0095971
"3649",7.0192196,51.0459248
"3650",-55.765835,-32.522779
"3651",-97.3564643,32.7367598
"3652",-73.8648268,40.8447819
"3654",-99.168384,19.419881
"3656",117.1055555,36.2558333
"3658",36.238414,30.585164
"3661",55.2707828,25.2048493
"3665",-51.92528,-14.235004
"3666",-49.073477,-26.4822209
"3667",-73.9441579,40.6781784
"3669",-80.0547626,37.2934681
"3672",-96.7898034,46.8771863
"3673",-80.365865,26.190096
"3674",-76.2982742,36.8354258
"3677",-95.9753463,36.1524115
"3678",-7.913502,38.571431
"3681",-87.861726,41.8347535
"3682",-78.6568942,21.4691137
"3683",-84.1401926,34.2073196
"3684",-97.4672674,37.7791787
"3685",-82.4571776,27.950575
"3686",-52.223167,-27.8910954
"3687",-55.9467076,-27.4269255
"3688",13.234862,-8.847951
"3689",-81.0868491,32.0774819
"3691",-62.7559043,17.3433796
"3694",-75.2424229,39.8743959
"3695",31.1859257,27.1783117
"3696",11.619787,44.8381237
"3697",-3.2680616,40.5648765
"3698",-102.0359924,45.0230391
"3699",-97.3890116,27.8211602
"3701",-75.7765273,40.6432929
"3703",-112.0752095,33.4149338
"3704",-96.7969879,32.7766642
"3705",-76.6121893,39.2903848
"3706",-43.3053106,-22.7862985
"3707",-82.1959178,28.3647248
"3708",-88.4494975,43.7767385
"3709",-106.0712941,39.6296191
"3711",-0.210328,51.5178697
"3713",121.0220422,13.8104423
"3716",-73.9395687,42.8142432
"3719",-0.1277583,51.5073509
"3721",-65.0157565,-32.3478326
"3724",-95.8741279,36.1621099
"3726",-67.1451549,18.2013452
"3728",-84.3879824,33.7489954
"3729",120.8160376,14.8527393
"3730",-98.1244531,29.7030024
"3731",-60.6505388,-32.9442426
"3733",-51.0723115,-30.1227032
"3735",-4.2932066,37.98135
"3737",-90.0715323,29.9510658
"3738",-51.2176584,-30.0346471
"3739",-81.2117473,35.5756889
"3740",-111.6493156,40.2518435
"3741",-92.6813236,36.2255638
"3742",-8.6410332,41.0071914
"3743",32.4806894,15.6475782
"3744",-73.938111,40.623343
"3748",121.016508,14.5122739
"3751",-0.495344,38.34248
"3752",-82.907123,40.4172871
"3753",-95.885844,36.062686
"3755",-79.3831843,43.653226
"3756",-80.4775569,25.4687224
"3760",-4.0082563,5.3599517
"3761",-0.2405299,52.5694985
"3762",120.5948015,15.1456612
"3764",-87.6355995,41.506146
"3765",-84.2529869,38.2097987
"3766",125.1235366,8.158024
"3772",-15.7793741,27.9822218
"3773",-121.4943996,38.5815719
"3775",-46.575463,-23.5352452
"3777",-118.1669736,34.0224417
"3778",-119.0187125,35.3732921
"3779",119.4622539,11.2097089
"3783",-1.426442,46.670511
"3785",-122.4376184,47.2445799
"3786",29.0609636,40.1885281
"3789",-122.5950942,45.5897694
"3790",4.6342071,49.7759693
"3793",-86.2519898,41.6763545
"3795",-1.890401,52.486243
"3796",12.1158683,45.4950138
"3798",-71.1714068,43.6198974
"3799",-72.7916033,41.6643173
"3800",-73.991521,40.805273
"3801",-117.7729223,33.6899213
"3803",-116.4670889,46.241276
"3804",-58.4566864,-34.5620844
"3805",-58.3815591,-34.6036844
"3806",-57.5426106,-38.0054771
"3807",-1.4746186,52.9225301
"3808",-74.072092,4.7109886
"3809",-66.4065592,18.325785
"3810",-79.8736188,43.2653477
"3811",37.37811,37.065953
"3814",104.7754307,-2.9760735
"3816",-43.4293183,-22.7819449
"3817",4.853947,46.780764
"3818",-74.0112313,40.2227644
"3819",-56.2161053,-34.870754
"3820",-74.9921108,39.7842813
"3822",120.8969634,14.4791297
"3823",-80.2297697,27.2544906
"3824",-80.8180108,28.6185505
"3830",125.171618,6.1163861
"3832",-59.543198,13.193887
"3834",-73.993366,40.740156
"3837",-117.9143012,33.8365932
"3841",-71.0625329,42.4674893
"3843",-82.975192,41.3042201
"3845",-99.133208,19.4326077
"3846",-96.0477176,36.0851139
"3847",-1.5490774,53.8007554
"3851",28.9783589,41.0082376
"3852",-44.5550308,-18.512178
"3853",120.9830225,14.7010556
"3855",120.9842195,14.5995124
"3857",-89.7709579,43.6274794
"3858",-120.4359966,34.8652574
"3859",-76.1914991,4.089869
"3860",-99.1773847,19.4270037
"3861",-40.2949528,-20.3477821
"3862",-74.3673413,40.2566494
"3863",-8.4983411,41.188745
"3864",30.9419751,31.1063198
"3865",-112.3213415,33.6987457
"3866",-122.3320708,47.6062095
"3867",-118.4104684,34.2767691
"3869",-81.4735257,28.4720521
"3871",-76.5096731,37.2387556
"3873",-78.8866943,33.6890603
"3874",123.8730022,9.672948
"3876",-90.1389757,32.3095903
"3878",-85.5872286,42.2917069
"3879",-74.1647867,40.7592884
"3882",-89.170411,37.128132
"3884",1.608774,43.0311475
"3885",28.247868,41.073678
"3888",-97.3947026,37.2753372
"3889",-84.3879824,33.7489954
"3891",-74.285017,40.7189709
"3894",-15.5210607,28.1201412
"3898",-97.1814038,33.2302935
"3900",-3.7512317,40.3778181
"3901",-92.454589,35.594096
"3902",-111.880771,40.8893895
"3903",-95.8623758,36.0941672
"3905",-112.0740373,33.4483771
"3906",-111.7733902,32.9110027
"3907",28.9783589,41.0082376
"3908",-60.6758331,2.8235098
"3909",-46.9024959,-16.3596235
"3911",-70.2713832,43.6537581
"3912",-84.9702228,34.7698021
"3913",-66.590149,18.220833
"3914",-3.435973,55.378051
"3916",-111.9260519,33.4941704
"3917",-68.4293214,-9.9753374
"3919",-95.2860474,29.5635666
"3920",-90.1994042,38.6270025
"3921",-97.7430608,30.267153
"3922",-149.4936733,64.2008413
"3923",-82.3534727,36.3134397
"3925",-112.1769312,33.5768436
"3926",-0.1277583,51.5073509
"3928",20.2887358,42.6592868
"3929",-43.6054584,-22.733668
"3930",-62.8484788,17.8958339
"3931",-95.47855,37.674093
"3932",-122.2711137,37.8043637
"3933",24.603189,56.879635
"3934",-74.4120953,40.5187154
"3935",-111.0937311,34.0489281
"3937",-8.6190525,41.5320504
"3938",25.7481511,61.92411
"3941",-87.6297982,41.8781136
"3943",-98.4933873,33.9137085
"3945",-73.0789969,41.3462078
"3946",-51.92528,-14.235004
"3947",-101.8517963,35.209333
"3948",-97.4280895,38.3861194
"3950",-83.3060432,42.5222567
"3951",-79.3232302,43.6718051
"3953",125.455341,7.190708
"3955",-93.1135017,30.2325467
"3956",30.5256311,39.7667061
"3957",-74.9862898,40.1044456
"3958",-98.1633432,26.3017374
"3960",28.9023549,41.0493249
"3961",-89.3985283,40.6331249
"3963",1.0789089,51.280233
"3967",-97.6744838,38.5736176
"3968",-74.0059728,40.7127753
"3969",-98.269734,29.5521737
"3970",-118.1445155,34.1477849
"3971",-78.5079772,38.0335529
"3972",55.2707828,25.2048493
"3973",29.0609636,40.1885281
"3974",-110.799771,32.260006
"3975",-113.4909267,53.544389
"3976",-119.7609639,39.1581251
"3977",-66.6431151,45.9635895
"3978",-120.8958242,38.8375215
"3979",-81.0295708,34.7436951
"3980",-157.9199788,21.331319
"3981",-81.8279011,30.2554892
"3984",-58.2546051,-34.7206336
"3986",-70.6692655,-33.4488897
"3987",-0.1277583,51.5073509
"3988",-87.3594528,36.5297706
"3990",47.481766,29.31166
"3991",-91.978211,29.935982
"3993",-71.1166601,42.3770029
"3994",-112.0740373,33.4483771
"3995",-43.5457898,-23.0593435
"3996",-97.6210469,35.4929285
"3997",-95.712891,37.09024
"3998",-81.5582714,28.3575294
"3999",37.6172999,55.755826
"4000",138.3120375,36.6974919
"4001",120.9842195,14.5995124
"4003",-94.7189636,37.4114376
"4008",-80.3035602,25.9860762
"4013",-3.6943619,40.5466983
"4015",-40.2957768,-20.2976178
"4016",-93.1435497,44.6402434
"4017",-77.6088465,43.1565779
"4020",-73.7823549,40.9114882
"4022",-104.9051454,39.7399905
"4024",-81.4831714,40.9458898
"4027",-88.0659603,45.8202334
"4028",-80.6339638,40.3697905
"4029",-71.071996,42.435494
"4030",101.696445,2.926361
"4031",-81.4065011,41.6397696
"4032",-97.06648,49.93263
"4033",112.2384017,-7.5360639
"4034",-0.4543496,39.1201751
"4036",-83.1938147,42.2139284
"4039",-118.3617443,34.0900091
"4040",-95.9354142,36.7678855
"4041",-100.8026505,36.4000313
"4042",-121.3716178,38.4087993
"4045",-5.1612251,36.746209
"4046",-121.6530102,36.6725061
"4048",31.1848307,30.4659929
"4049",-66.590149,18.220833
"4052",-118.3089661,34.1808392
"4053",28.2292712,-25.7478676
"4064",-75.1662121,39.9093147
"4065",-44.2668514,-22.9501014
"4066",-86.5804473,35.5174913
"4072",-72.6506488,41.5623209
"4076",-63.2562482,10.6429802
"4079",-66.9036063,10.4805937
"4080",-68.2594012,10.1771427
"4084",-87.5987133,41.7886079
"4085",-85.8552161,31.3151708
"4086",-89.8386923,32.7823556
"4087",-115.1928992,36.1140617
"4089",-100.3161126,25.6866142
"4090",145.881029,-37.0279025
"4091",-6.6966605,53.647092
"4092",29.127778,40.983333
"4094",-74.297333,4.570868
"4095",-92.2895948,34.7464809
"4096",9.4658499,51.31398
"4097",-89.8411382,13.9259486
"4098",-122.477315,47.242363
"4099",28.9783589,41.0082376
"4101",-64.0617371,-31.0221158
"4102",-95.923611,41.118913
"4105",-95.3698028,29.7604267
"4108",-40.3474228,-20.2965195
"4109",-97.0894821,35.420177
"4111",-4.0273231,39.8628316
"4112",-58.8377795,-34.7823358
"4120",-74.5930906,39.9467562
"4121",-74.1371832,40.0578384
"4124",-94.0073517,44.1611207
"4126",-84.5085536,39.0836712
"4127",123.4136736,13.4209885
"4129",-90.0715323,29.9510658
"4133",-96.1012368,41.2326459
"4135",-94.8776213,36.9013884
"4136",-70.8226541,43.9653889
"4137",-97.6311006,26.132576
"4139",-46.6333094,-23.5505199
"4141",-43.9627492,-19.8843222
"4142",-111.8097425,41.745161
"4143",-117.1546398,34.1770074
"4146",50.5834593,26.1509796
"4147",29.0670842,40.193707
"4148",31.2769423,29.9626961
"4149",-4.042929,51.6480279
"4150",-104.9861274,39.7319199
"4151",121.1006295,14.6131336
"4152",-91.8318334,37.9642529
"4153",-97.3757195,37.8319446
"4155",-82.6389469,35.0689425
"4156",-0.137163,50.82253
"4158",-97.1636408,35.4895085
"4160",-67.7002243,-53.7860374
"4162",-121.8374777,39.7284944
"4163",-118.08572,45.323531
"4164",-73.9258368,40.8458754
"4165",-3.844444,37.7375
"4166",-9.1393366,38.7222524
"4168",-0.961758,38.1715352
"4169",-73.991521,40.805273
"4172",-95.994754,36.162367
"4174",-91.529401,45.134891
"4177",23.7275388,37.9838096
"4186",-85.6680863,42.9633599
"4190",-80.7070956,28.4788023
"4191",-50.1644859,-30.0766863
"4193",-71.0473275,42.3369691
"4194",-2.9915726,53.4083714
"4199",-81.3148867,29.8927054
"4200",-96.7913362,32.7830986
"4201",-2.2426305,53.4807593
"4202",9.189982,45.4642035
"4205",-7.5898434,33.5731104
"4206",-97.4864582,35.628164
"4207",-83.1582451,40.0333961
"4208",-58.9855547,-27.4518622
"4209",-95.9922328,36.1539279
"4210",-104.990251,39.7392358
"4212",-99.9018131,31.9685988
"4213",-80.1448023,40.7866883
"4214",-93.241559,45.359172
"4216",-42.6097596,-19.4172358
"4218",-76.7952525,39.3673278
"4220",-73.9759927,40.7584653
"4224",28.01965,-26.18377
"4225",-96.7969879,32.7766642
"4241",-58.1755669,-26.1857768
"4244",-37.0730823,-10.9472468
"4245",-118.6614809,34.1367208
"4246",-122.407313,37.784185
"4248",2.0807123,49.4295387
"4251",47.9045093,29.2404657
"4253",-73.9642335,41.7399378
"4254",-94.0154541,30.1316001
"4255",47.576927,40.143105
"4256",-73.4374973,45.6810341
"4257",-121.1739212,44.2726203
"4258",10.0268795,53.5707919
"4259",124.2336881,8.2213286
"4260",-77.021041,41.234716
"4263",-94.0476882,33.425125
"4264",-115.2673044,36.02092
"4266",125.6095474,6.0941396
"4267",-72.2949947,18.5596025
"4268",-93.0899578,44.9537029
"4269",-96.7961916,32.8075995
"4270",115.2481959,-8.6983113
"4272",-120.9968782,37.6390972
"4278",46.6752957,24.7135517
"4279",-79.960882,36.385649
"4281",-86.1108377,41.7533819
"4289",-84.4026295,39.4645022
"4296",-84.4935814,40.3883294
"4301",-46.5547852,-21.7695566
"4303",-57.4514127,-25.1594751
"4304",115.6576354,-8.3354249
"4305",-2.302446,37.1035929
"4308",-80.085059,42.1292241
"4309",26.7673237,-27.8594683
"4311",-118.4630376,34.0335117
"4312",38.3335247,38.3553627
"4314",-122.2765321,37.7844757
"4315",-94.5930329,39.092828
"4316",-75.1196199,39.9259463
"4318",-47.9218204,-15.826691
"4319",-94.186115,36.054793
"4320",-95.3010624,32.3512601
"4321",-121.947311,36.8007413
"4322",3.3792057,6.5243793
"4324",124.6318977,8.4542363
"4325",-96.6388833,32.912624
"4327",-122.7140548,38.440429
"4328",-1.1397592,52.6368778
"4331",-95.479764,36.31368
"4332",-98.1740446,26.3082047
"4333",-75.4794257,10.3910485
"4334",-122.3477486,37.9357576
"4335",-3.7037902,40.4167754
"4336",-95.712891,37.09024
"4337",-119.0187125,35.3732921
"4339",-98.8555736,19.5563141
"4340",-81.18864,37.778698
"4342",-97.0857451,36.7253752
"4343",-3.17909,51.481581
"4347",-123.2650117,44.5497008
"4348",-81.5623849,30.801543
"4360",150.8802567,-31.1767432
"4365",-122.3320708,47.6062095
"4368",-95.9340362,36.6354413
"4369",-118.3900026,33.9200985
"4370",32.8597419,39.9333635
"4371",-86.8515279,21.161908
"4372",-85.4086771,32.6183647
"4374",-43.2050099,-22.6477979
"4375",-2.428283,39.4016527
"4376",-7.5255114,33.5981102
"4377",-82.5306527,27.3364347
"4380",-78.6381787,35.7795897
"4381",-95.593239,29.6827204
"4382",-84.3041074,39.5589474
"4384",27.142826,38.423734
"4385",2.3522219,48.856614
"4387",-93.236037,41.599665
"4388",-75.6971931,45.4215296
"4389",-89.9134594,35.1170052
"4390",-57.6099099,-25.3458154
"4391",-81.6363869,41.1674946
"4392",-72.3019978,40.9362454
"4393",-105.6695634,37.3929803
"4394",30.282333,37.718336
"4398",-76.4730122,37.0870821
"4399",-3.5675982,40.4983322
"4401",2.1423899,48.947545
"4404",-95.686178,36.235899
"4408",-111.9158165,41.2372561
"4409",-66.8564579,-29.4134538
"4411",-93.3563405,45.0941315
"4415",-94.819713,45.6682051
"4417",-51.2176584,-30.0346471
"4418",50.1971381,26.2171906
"4419",-41.7007272,-12.579738
"4423",-82.9987942,39.9611755
"4425",78.486671,17.385044
"4426",-88.9903086,36.6639868
"4427",-1.023194,7.946527
"4429",-117.8311428,33.7174708
"4430",-95.3422334,29.7199489
"4431",-9.1034593,38.6173732
"4433",-66.1057355,18.4655394
"4434",-121.8356323,38.5415196
"4437",35.233154,31.952162
"4438",-81.5190053,41.0814447
"4443",-76.6121893,39.2903848
"4445",145.9738016,-16.7597228
"4446",-55.9008746,-27.3621374
"4447",-63.616672,-38.416097
"4448",30.0542331,51.4045032
"4449",-94.5384492,38.965239
"4450",-77.4874959,43.1086741
"4451",-97.4091792,31.4440557
"4457",-98.4936282,29.4241219
"4460",-84.2332718,39.5522815
"4463",-71.067605,42.3016305
"4469",-95.8999656,33.2470567
"4470",-83.5334813,42.156334
"4471",-91.9623327,30.9842977
"4473",-69.9312117,18.4860575
"4474",-118.2468148,33.9287591
"4476",-89.4256995,40.7037851
"4477",-48.558749,-11.817076
"4480",-117.043648,32.5264559
"4481",-76.8458454,40.9886474
"4483",28.9783589,41.0082376
"4486",-80.8292182,41.3485912
"4487",-84.0907246,9.9280694
"4488",-73.6134166,45.4363957
"4491",-94.3821724,38.9108408
"4492",-81.407571,28.2919557
"4494",-81.390692,28.632517
"4496",-52.5745556,-28.832995
"4498",-118.2436849,34.0522342
"4499",-84.3075222,42.5524196
"4500",-79.9748103,32.8546197
"4501",-93.1914909,44.941751
"4503",-71.2662025,41.6771101
"4504",-74.2110227,11.2403547
"4506",-111.6868731,33.3480904
"4507",-87.771964,41.909611
"4508",-62.0841599,-31.4249992
"4509",-92.5142262,36.2855832
"4510",-78.4766781,38.0293059
"4511",110.198286,20.044412
"4516",-104.9019705,39.385809
"4518",29.06464,40.182403
"4521",-96.8463795,32.7794171
"4523",-97.0815643,47.9383487
"4524",115.188916,-8.4095178
"4525",-9.184774,38.752711
"4527",-73.5491361,52.9399159
"4529",-117.2296717,33.9424658
"4530",-71.0723391,42.5039395
"4531",46.199616,5.152149
"4532",-0.1277583,51.5073509
"4533",-49.3044253,-25.4808762
"4534",-63.588653,-16.290154
"4535",-80.0311364,40.5880814
"4536",120.8969634,14.4791297
"4538",120.9739288,14.7498856
"4539",-99.133208,19.4326077
"4540",-111.3007715,47.5052849
"4542",124.2310439,7.2046668
"4543",-65.9729421,18.2543987
"4544",-97.940135,29.8850473
"4546",-94.0235718,33.4125637
"4547",-77.0368707,38.9071923
"4548",-93.5574376,41.3580484
"4549",-75.1985629,7.979698
"4550",1.7153299,52.4217012
"4551",-97.7310591,30.3657912
"4552",-101.025671,25.4257901
"4556",-158.0000565,21.4389123
"4557",120.9736786,14.4129931
"4558",-121.1910659,39.196005
"4559",5.2904127,51.0384819
"4560",-43.1728965,-22.9068467
"4563",-73.9676105,40.7561491
"4565",100.6196553,34.047863
"4566",-88.0817251,41.525031
"4567",-118.1937395,33.7700504
"4572",153.0251235,-27.4697707
"4573",-4.7290523,41.6508837
"4576",-8.426507,41.5454486
"4577",-87.1111676,37.7719074
"4578",-2.967056,48.066152
"4580",-95.7099399,37.2248982
"4583",-110.9996227,32.3706308
"4587",145.6739,15.0979
"4588",-66.0387235,18.2138036
"4592",-117.9988026,33.6594835
"4593",-96.7120353,43.559652
"4594",31.03351,30.8753556
"4596",-46.8978057,-23.1857076
"4597",35.3308285,36.9914194
"4598",-51.9330558,-23.4209995
"4599",-117.8265049,33.6845673
"4600",2.8948332,42.6886591
"4601",-43.3996264,-22.7645391
"4602",-77.4360481,37.5407246
"4604",-58.5632629,-34.6874084
"4605",-60.9303663,-31.4489859
"4606",-86.80249,33.5206608
"4607",-84.6265134,37.0947095
"4608",-45.4595782,-22.9284296
"4609",-43.7006628,-22.9240322
"4610",-84.2272408,34.0605633
"4611",-71.019275,42.0567947
"4612",-97.3307658,32.7554883
"4614",-47.2079235,-23.0881603
"4615",-84.2472116,43.6155825
"4616",-84.4277001,33.6407282
"4619",-89.5889864,40.6936488
"4620",-9.696645,9.945587
"4621",2.1228198,41.380896
"4622",-73.9712488,40.7830603
"4624",-92.2895948,34.7464809
"4628",39.7167633,41.0026969
"4630",-78.230845,39.6473034
"4637",-90.9562125,30.4868564
"4638",-94.5134078,37.0903748
"4640",73.8567437,18.5204303
"4641",-122.8028177,42.4726258
"4647",-80.2442321,26.7327643
"4648",-119.71363,34.4380006
"4649",-46.9818353,-23.0264868
"4651",-44.0787353,-19.5653618
"4652",-74.0048567,40.7111197
"4653",-117.9298493,33.6188829
"4654",-122.2076758,47.9640764
"4655",-0.1277583,51.5073509
"4656",-3.7037902,40.4167754
"4658",7.7502262,48.5854895
"4659",106.5348379,38.7945952
"4661",-1.3038762,50.9136428
"4662",-46.6897675,-23.5440981
"4663",-75.015152,-9.189967
"4664",-79.0353927,43.8310379
"4665",28.9783589,41.0082376
"4667",-87.6749671,41.908616
"4668",121.1220573,14.5771412
"4669",-73.9824587,40.7596944
"4670",-82.9000751,32.1656221
"4673",-80.370878,25.893076
"4675",-91.9623327,30.9842977
"4678",-112.1622396,41.7412629
"4688",-147.6346791,64.8282367
"4689",-86.6636651,33.5223705
"4690",-34.9286096,-8.0522404
"4694",-69.9312117,18.4860575
"4696",-117.2726635,33.1319575
"4698",-80.1917902,25.7616798
"4699",-77.042754,-12.0463731
"4702",35.8479094,32.5569557
"4704",-97.330053,37.6871761
"4705",-73.996337,40.7529454
"4706",121.0483527,14.6592829
"4707",-77.4198721,37.2384613
"4708",-58.7523155,-34.6360397
"4709",-106.8269261,40.480553
"4710",-74.1371832,40.0578384
"4711",-78.8657912,43.8970929
"4716",-70.568655,41.8655487
"4717",-2.2564839,53.4560196
"4718",-118.243571,34.042079
"4719",-97.861099,22.2331041
"4722",-66.0414227,18.2364259
"4724",2.295753,49.894067
"4725",-72.5778415,44.5588028
"4729",-118.2436849,34.0522342
"4731",-121.2907796,37.9577016
"4736",123.997295,10.2661822
"4737",-5.93012,54.597285
"4738",-71.542969,-35.675147
"4742",-76.8966397,38.9340002
"4743",-84.209678,40.035368
"4744",-52.4348382,-29.722516
"4746",-71.3220171,43.7283837
"4747",-122.3320708,47.6062095
"4750",-97.464453,31.0560132
"4751",-46.6333094,-23.5505199
"4752",-5.8493887,43.3619145
"4753",-81.4047303,28.5255605
"4754",-87.6297982,41.8781136
"4755",120.907304,14.3214094
"4757",34.8188002,31.8583472
"4758",125.5406234,8.9475377
"4759",-118.3089624,33.8883487
"4760",-82.5514869,35.5950581
"4761",-2.1561,53.6097136
"4763",-60.6505388,-32.9442426
"4764",-157.8583333,21.3069444
"4766",-70.6871091,19.7807686
"4767",-79.0558445,35.9131996
"4769",124.6318977,8.4542363
"4772",-3.690886,40.406442
"4774",-79.378829,43.6464448
"4775",-81.0864776,34.3807012
"4776",-76.5319854,3.4516467
"4778",120.8969634,14.4791297
"4782",121.0508645,14.5176184
"4783",-95.6163665,37.0373005
"4786",-77.1384745,39.0973012
"4788",-5.5191198,42.29253
"4789",-68.8738879,-32.910893
"4798",29.257742,40.8809447
"4800",-45.4591388,-22.4292698
"4803",-60.6505388,-32.9442426
"4805",-118.2117257,34.0297895
"4807",-79.9958864,40.4406248
"4809",-94.33449,30.0476562
"4811",115.8604572,-31.9505269
"4812",-19.020835,64.963051
"4813",-97.1383744,49.895136
"4815",-1.2493976,38.0525656
"4816",-66.1057355,18.4655394
"4817",-77.0691568,38.8951307
"4819",-9.456155,30.6427604
"4820",-122.242916,37.7973054
"4821",121.1360819,14.5585549
"4822",-73.9794028,40.7548326
"4824",-56.027783,3.919305
"4825",-60.697294,-31.6106578
"4826",-78.4678382,-0.1806532
"4827",-94.6431626,38.9124164
"4828",46.6752957,24.7135517
"4830",-121.7405167,38.5449065
"4831",-118.4693918,34.0054151
"4834",-100.3161126,25.6866142
"4835",-97.2803495,37.6777635
"4837",-47.5173697,-23.20074
"4840",-66.035249,18.2387995
"4843",-64.264167,-27.7833574
"4845",-3.7323934,40.3082504
"4849",-121.5363436,37.7581291
"4850",-92.5711059,38.0790766
"4856",-99.0506744,19.601841
"4857",-95.1545019,29.7119725
"4859",-95.8915777,36.0314154
"4860",-116.55978,43.5788175
"4861",-115.1398296,36.1699412
"4863",29.0609636,40.1885281
"4864",29.9187387,31.2000924
"4865",-46.6565455,-23.5693243
"4866",-90.3555067,36.2524799
"4867",127.0473248,37.5172363
"4868",5.1214201,52.0907374
"4869",-94.6649373,39.024382
"4871",-117.7499909,34.055103
"4872",-111.8327229,41.8382622
"4873",-82.907123,40.4172871
"4874",-1.1803846,52.9380183
"4875",-91.1372924,31.8742035
"4876",-80.0905465,26.5317866
"4877",28.9783589,41.0082376
"4878",-43.2565606,-22.8503133
"4879",-46.6333094,-23.5505199
